scenario,which_arm_restricted,num_agents,p,inertia,sim_id,agent_id,was_correct,time_to_lock
baseline,N/A,9,0.6,5,63,2,False,1
baseline,N/A,9,0.6,5,63,3,False,1
baseline,N/A,9,0.6,5,63,4,False,1
baseline,N/A,9,0.6,5,63,5,False,1
baseline,N/A,9,0.6,5,63,6,False,1
baseline,N/A,9,0.6,5,63,7,False,1
baseline,N/A,9,0.6,5,63,8,False,1
baseline,N/A,9,0.6,5,64,0,True,1
baseline,N/A,9,0.6,5,64,1,True,1
baseline,N/A,9,0.6,5,64,2,True,1
baseline,N/A,9,0.6,5,64,3,True,1
baseline,N/A,9,0.6,5,64,4,True,1
baseline,N/A,9,0.6,5,64,5,True,1
baseline,N/A,9,0.6,5,64,6,True,1
baseline,N/A,9,0.6,5,64,7,True,1
baseline,N/A,9,0.6,5,64,8,True,1
baseline,N/A,9,0.6,5,65,0,True,1
baseline,N/A,9,0.6,5,65,1,True,1
baseline,N/A,9,0.6,5,65,2,True,1
baseline,N/A,9,0.6,5,65,3,True,1
baseline,N/A,9,0.6,5,65,4,True,1
baseline,N/A,9,0.6,5,65,5,True,1
baseline,N/A,9,0.6,5,65,6,True,1
baseline,N/A,9,0.6,5,65,7,True,1
baseline,N/A,9,0.6,5,65,8,True,1
baseline,N/A,9,0.6,5,66,0,True,5
baseline,N/A,9,0.6,5,66,1,True,5
baseline,N/A,9,0.6,5,66,2,True,5
baseline,N/A,9,0.6,5,66,3,True,5
baseline,N/A,9,0.6,5,66,4,True,5
baseline,N/A,9,0.6,5,66,5,True,5
baseline,N/A,9,0.6,5,66,6,True,5
baseline,N/A,9,0.6,5,66,7,True,5
baseline,N/A,9,0.6,5,66,8,True,5
baseline,N/A,9,0.6,5,67,0,True,1
baseline,N/A,9,0.6,5,67,1,True,1
baseline,N/A,9,0.6,5,67,2,True,1
baseline,N/A,9,0.6,5,67,3,True,1
baseline,N/A,9,0.6,5,67,4,True,1
baseline,N/A,9,0.6,5,67,5,True,1
baseline,N/A,9,0.6,5,67,6,True,1
baseline,N/A,9,0.6,5,67,7,True,1
baseline,N/A,9,0.6,5,67,8,True,1
baseline,N/A,9,0.6,5,68,0,True,3
baseline,N/A,9,0.6,5,68,1,True,3
baseline,N/A,9,0.6,5,68,2,True,3
baseline,N/A,9,0.6,5,68,3,True,3
baseline,N/A,9,0.6,5,68,4,True,3
baseline,N/A,9,0.6,5,68,5,True,3
baseline,N/A,9,0.6,5,68,6,True,3
baseline,N/A,9,0.6,5,68,7,True,3
baseline,N/A,9,0.6,5,68,8,True,3
baseline,N/A,9,0.6,5,69,0,True,1
baseline,N/A,9,0.6,5,69,1,True,1
baseline,N/A,9,0.6,5,69,2,True,1
baseline,N/A,9,0.6,5,69,3,True,1
baseline,N/A,9,0.6,5,69,4,True,1
baseline,N/A,9,0.6,5,69,5,True,1
baseline,N/A,9,0.6,5,69,6,True,1
baseline,N/A,9,0.6,5,69,7,True,1
baseline,N/A,9,0.6,5,69,8,True,1
baseline,N/A,9,0.6,5,70,0,True,1
baseline,N/A,9,0.6,5,70,1,True,1
baseline,N/A,9,0.6,5,70,2,True,1
baseline,N/A,9,0.6,5,70,3,True,1
baseline,N/A,9,0.6,5,70,4,True,1
baseline,N/A,9,0.6,5,70,5,True,1
baseline,N/A,9,0.6,5,70,6,True,1
baseline,N/A,9,0.6,5,70,7,True,1
baseline,N/A,9,0.6,5,70,8,True,1
baseline,N/A,9,0.6,5,71,0,True,1
baseline,N/A,9,0.6,5,71,1,True,1
baseline,N/A,9,0.6,5,71,2,True,1
baseline,N/A,9,0.6,5,71,3,True,1
baseline,N/A,9,0.6,5,71,4,True,1
baseline,N/A,9,0.6,5,71,5,True,1
baseline,N/A,9,0.6,5,71,6,True,1
baseline,N/A,9,0.6,5,71,7,True,1
baseline,N/A,9,0.6,5,71,8,True,1
baseline,N/A,9,0.6,5,72,0,True,3
baseline,N/A,9,0.6,5,72,1,True,3
baseline,N/A,9,0.6,5,72,2,True,3
baseline,N/A,9,0.6,5,72,3,True,3
baseline,N/A,9,0.6,5,72,4,True,3
baseline,N/A,9,0.6,5,72,5,True,3
baseline,N/A,9,0.6,5,72,6,True,3
baseline,N/A,9,0.6,5,72,7,True,3
baseline,N/A,9,0.6,5,72,8,True,3
baseline,N/A,9,0.6,5,73,0,True,3
baseline,N/A,9,0.6,5,73,1,True,3
baseline,N/A,9,0.6,5,73,2,True,3
baseline,N/A,9,0.6,5,73,3,True,3
baseline,N/A,9,0.6,5,73,4,True,1
baseline,N/A,9,0.6,5,73,5,True,1
baseline,N/A,9,0.6,5,73,6,True,1
baseline,N/A,9,0.6,5,73,7,True,3
baseline,N/A,9,0.6,5,73,8,True,1
baseline,N/A,9,0.6,5,74,0,True,47
baseline,N/A,9,0.6,5,74,1,True,47
baseline,N/A,9,0.6,5,74,2,True,47
baseline,N/A,9,0.6,5,74,3,True,47
baseline,N/A,9,0.6,5,74,4,True,47
baseline,N/A,9,0.6,5,74,5,True,47
baseline,N/A,9,0.6,5,74,6,True,47
baseline,N/A,9,0.6,5,74,7,True,47
baseline,N/A,9,0.6,5,74,8,True,47
baseline,N/A,9,0.6,5,75,0,True,1
baseline,N/A,9,0.6,5,75,1,True,1
baseline,N/A,9,0.6,5,75,2,True,1
baseline,N/A,9,0.6,5,75,3,True,1
baseline,N/A,9,0.6,5,75,4,True,1
baseline,N/A,9,0.6,5,75,5,True,1
baseline,N/A,9,0.6,5,75,6,True,1
baseline,N/A,9,0.6,5,75,7,True,1
baseline,N/A,9,0.6,5,75,8,True,1
baseline,N/A,9,0.6,5,76,0,True,1
baseline,N/A,9,0.6,5,76,1,True,1
baseline,N/A,9,0.6,5,76,2,True,6
baseline,N/A,9,0.6,5,76,3,True,4
baseline,N/A,9,0.6,5,76,4,True,4
baseline,N/A,9,0.6,5,76,5,True,6
baseline,N/A,9,0.6,5,76,6,True,4
baseline,N/A,9,0.6,5,76,7,True,1
baseline,N/A,9,0.6,5,76,8,True,6
baseline,N/A,9,0.6,5,77,0,True,14
baseline,N/A,9,0.6,5,77,1,True,14
baseline,N/A,9,0.6,5,77,2,True,14
baseline,N/A,9,0.6,5,77,3,True,14
baseline,N/A,9,0.6,5,77,4,True,14
baseline,N/A,9,0.6,5,77,5,True,14
baseline,N/A,9,0.6,5,77,6,True,14
baseline,N/A,9,0.6,5,77,7,True,14
baseline,N/A,9,0.6,5,77,8,True,14
baseline,N/A,9,0.6,5,78,0,False,5
baseline,N/A,9,0.6,5,78,1,False,9
baseline,N/A,9,0.6,5,78,2,False,9
baseline,N/A,9,0.6,5,78,3,False,9
baseline,N/A,9,0.6,5,78,4,False,5
baseline,N/A,9,0.6,5,78,5,False,5
baseline,N/A,9,0.6,5,78,6,False,9
baseline,N/A,9,0.6,5,78,7,False,5
baseline,N/A,9,0.6,5,78,8,False,5
baseline,N/A,9,0.6,5,79,0,True,1
baseline,N/A,9,0.6,5,79,1,True,1
baseline,N/A,9,0.6,5,79,2,True,1
baseline,N/A,9,0.6,5,79,3,True,1
baseline,N/A,9,0.6,5,79,4,True,1
baseline,N/A,9,0.6,5,79,5,True,1
baseline,N/A,9,0.6,5,79,6,True,1
baseline,N/A,9,0.6,5,79,7,True,1
baseline,N/A,9,0.6,5,79,8,True,1
baseline,N/A,9,0.6,5,80,0,True,5
baseline,N/A,9,0.6,5,80,1,True,5
baseline,N/A,9,0.6,5,80,2,True,5
baseline,N/A,9,0.6,5,80,3,True,5
baseline,N/A,9,0.6,5,80,4,True,5
baseline,N/A,9,0.6,5,80,5,True,5
baseline,N/A,9,0.6,5,80,6,True,5
baseline,N/A,9,0.6,5,80,7,True,5
baseline,N/A,9,0.6,5,80,8,True,5
baseline,N/A,9,0.6,5,81,0,True,3
baseline,N/A,9,0.6,5,81,1,True,4
baseline,N/A,9,0.6,5,81,2,True,3
baseline,N/A,9,0.6,5,81,3,True,3
baseline,N/A,9,0.6,5,81,4,True,3
baseline,N/A,9,0.6,5,81,5,True,4
baseline,N/A,9,0.6,5,81,6,True,4
baseline,N/A,9,0.6,5,81,7,True,3
baseline,N/A,9,0.6,5,81,8,True,3
baseline,N/A,9,0.6,5,82,0,True,1
baseline,N/A,9,0.6,5,82,1,True,1
baseline,N/A,9,0.6,5,82,2,True,1
baseline,N/A,9,0.6,5,82,3,True,1
baseline,N/A,9,0.6,5,82,4,True,1
baseline,N/A,9,0.6,5,82,5,True,1
baseline,N/A,9,0.6,5,82,6,True,1
baseline,N/A,9,0.6,5,82,7,True,1
baseline,N/A,9,0.6,5,82,8,True,1
baseline,N/A,9,0.6,5,83,0,True,1
baseline,N/A,9,0.6,5,83,1,True,1
baseline,N/A,9,0.6,5,83,2,True,1
baseline,N/A,9,0.6,5,83,3,True,1
baseline,N/A,9,0.6,5,83,4,True,1
baseline,N/A,9,0.6,5,83,5,True,1
baseline,N/A,9,0.6,5,83,6,True,1
baseline,N/A,9,0.6,5,83,7,True,1
baseline,N/A,9,0.6,5,83,8,True,1
baseline,N/A,9,0.6,5,84,0,True,42
baseline,N/A,9,0.6,5,84,1,True,42
baseline,N/A,9,0.6,5,84,2,True,42
baseline,N/A,9,0.6,5,84,3,True,42
baseline,N/A,9,0.6,5,84,4,True,42
baseline,N/A,9,0.6,5,84,5,True,42
baseline,N/A,9,0.6,5,84,6,True,42
baseline,N/A,9,0.6,5,84,7,True,42
baseline,N/A,9,0.6,5,84,8,True,42
baseline,N/A,9,0.6,5,85,0,True,1
baseline,N/A,9,0.6,5,85,1,True,1
baseline,N/A,9,0.6,5,85,2,True,1
baseline,N/A,9,0.6,5,85,3,True,1
baseline,N/A,9,0.6,5,85,4,True,1
baseline,N/A,9,0.6,5,85,5,True,1
baseline,N/A,9,0.6,5,85,6,True,1
baseline,N/A,9,0.6,5,85,7,True,1
baseline,N/A,9,0.6,5,85,8,True,1
baseline,N/A,9,0.6,5,86,0,True,29
baseline,N/A,9,0.6,5,86,1,True,24
baseline,N/A,9,0.6,5,86,2,True,29
baseline,N/A,9,0.6,5,86,3,True,24
baseline,N/A,9,0.6,5,86,4,True,29
baseline,N/A,9,0.6,5,86,5,True,25
baseline,N/A,9,0.6,5,86,6,True,29
baseline,N/A,9,0.6,5,86,7,True,29
baseline,N/A,9,0.6,5,86,8,True,26
baseline,N/A,9,0.6,5,87,0,True,27
baseline,N/A,9,0.6,5,87,1,True,27
baseline,N/A,9,0.6,5,87,2,True,27
baseline,N/A,9,0.6,5,87,3,True,27
baseline,N/A,9,0.6,5,87,4,True,27
baseline,N/A,9,0.6,5,87,5,True,27
baseline,N/A,9,0.6,5,87,6,True,27
baseline,N/A,9,0.6,5,87,7,True,27
baseline,N/A,9,0.6,5,87,8,True,27
baseline,N/A,9,0.6,5,88,0,True,1
baseline,N/A,9,0.6,5,88,1,True,4
baseline,N/A,9,0.6,5,88,2,True,1
baseline,N/A,9,0.6,5,88,3,True,4
baseline,N/A,9,0.6,5,88,4,True,4
baseline,N/A,9,0.6,5,88,5,True,4
baseline,N/A,9,0.6,5,88,6,True,4
baseline,N/A,9,0.6,5,88,7,True,4
baseline,N/A,9,0.6,5,88,8,True,1
baseline,N/A,9,0.6,5,89,0,True,1
baseline,N/A,9,0.6,5,89,1,True,1
baseline,N/A,9,0.6,5,89,2,True,1
baseline,N/A,9,0.6,5,89,3,True,1
baseline,N/A,9,0.6,5,89,4,True,1
baseline,N/A,9,0.6,5,89,5,True,1
baseline,N/A,9,0.6,5,89,6,True,1
baseline,N/A,9,0.6,5,89,7,True,1
baseline,N/A,9,0.6,5,89,8,True,1
baseline,N/A,9,0.6,5,90,0,True,1
baseline,N/A,9,0.6,5,90,1,True,1
baseline,N/A,9,0.6,5,90,2,True,1
baseline,N/A,9,0.6,5,90,3,True,1
baseline,N/A,9,0.6,5,90,4,True,1
baseline,N/A,9,0.6,5,90,5,True,1
baseline,N/A,9,0.6,5,90,6,True,1
baseline,N/A,9,0.6,5,90,7,True,1
baseline,N/A,9,0.6,5,90,8,True,1
baseline,N/A,9,0.6,5,91,0,True,1
baseline,N/A,9,0.6,5,91,1,True,1
baseline,N/A,9,0.6,5,91,2,True,1
baseline,N/A,9,0.6,5,91,3,True,1
baseline,N/A,9,0.6,5,91,4,True,1
baseline,N/A,9,0.6,5,91,5,True,1
baseline,N/A,9,0.6,5,91,6,True,1
baseline,N/A,9,0.6,5,91,7,True,1
baseline,N/A,9,0.6,5,91,8,True,1
baseline,N/A,9,0.6,5,92,0,True,1
baseline,N/A,9,0.6,5,92,1,True,1
baseline,N/A,9,0.6,5,92,2,True,1
baseline,N/A,9,0.6,5,92,3,True,1
baseline,N/A,9,0.6,5,92,4,True,1
baseline,N/A,9,0.6,5,92,5,True,1
baseline,N/A,9,0.6,5,92,6,True,1
baseline,N/A,9,0.6,5,92,7,True,1
baseline,N/A,9,0.6,5,92,8,True,1
baseline,N/A,9,0.6,5,93,0,True,7
baseline,N/A,9,0.6,5,93,1,True,7
baseline,N/A,9,0.6,5,93,2,True,7
baseline,N/A,9,0.6,5,93,3,True,7
baseline,N/A,9,0.6,5,93,4,True,7
baseline,N/A,9,0.6,5,93,5,True,7
baseline,N/A,9,0.6,5,93,6,True,7
baseline,N/A,9,0.6,5,93,7,True,7
baseline,N/A,9,0.6,5,93,8,True,7
baseline,N/A,9,0.6,5,94,0,True,27
baseline,N/A,9,0.6,5,94,1,True,27
baseline,N/A,9,0.6,5,94,2,True,27
baseline,N/A,9,0.6,5,94,3,True,27
baseline,N/A,9,0.6,5,94,4,True,27
baseline,N/A,9,0.6,5,94,5,True,27
baseline,N/A,9,0.6,5,94,6,True,27
baseline,N/A,9,0.6,5,94,7,True,27
baseline,N/A,9,0.6,5,94,8,True,27
baseline,N/A,9,0.6,5,95,0,True,1
baseline,N/A,9,0.6,5,95,1,True,1
baseline,N/A,9,0.6,5,95,2,True,1
baseline,N/A,9,0.6,5,95,3,True,1
baseline,N/A,9,0.6,5,95,4,True,1
baseline,N/A,9,0.6,5,95,5,True,1
baseline,N/A,9,0.6,5,95,6,True,1
baseline,N/A,9,0.6,5,95,7,True,1
baseline,N/A,9,0.6,5,95,8,True,1
baseline,N/A,9,0.6,5,96,0,True,44
baseline,N/A,9,0.6,5,96,1,True,44
baseline,N/A,9,0.6,5,96,2,True,44
baseline,N/A,9,0.6,5,96,3,True,44
baseline,N/A,9,0.6,5,96,4,True,44
baseline,N/A,9,0.6,5,96,5,True,44
baseline,N/A,9,0.6,5,96,6,True,44
baseline,N/A,9,0.6,5,96,7,True,44
baseline,N/A,9,0.6,5,96,8,True,44
baseline,N/A,9,0.6,5,97,0,True,7
baseline,N/A,9,0.6,5,97,1,True,7
baseline,N/A,9,0.6,5,97,2,True,7
baseline,N/A,9,0.6,5,97,3,True,7
baseline,N/A,9,0.6,5,97,4,True,7
baseline,N/A,9,0.6,5,97,5,True,7
baseline,N/A,9,0.6,5,97,6,True,7
baseline,N/A,9,0.6,5,97,7,True,7
baseline,N/A,9,0.6,5,97,8,True,7
baseline,N/A,9,0.6,5,98,0,True,5
baseline,N/A,9,0.6,5,98,1,True,1
baseline,N/A,9,0.6,5,98,2,True,5
baseline,N/A,9,0.6,5,98,3,True,1
baseline,N/A,9,0.6,5,98,4,True,1
baseline,N/A,9,0.6,5,98,5,True,1
baseline,N/A,9,0.6,5,98,6,True,1
baseline,N/A,9,0.6,5,98,7,True,1
baseline,N/A,9,0.6,5,98,8,True,5
baseline,N/A,9,0.6,5,99,0,True,4
baseline,N/A,9,0.6,5,99,1,True,4
baseline,N/A,9,0.6,5,99,2,True,4
baseline,N/A,9,0.6,5,99,3,True,4
baseline,N/A,9,0.6,5,99,4,True,4
baseline,N/A,9,0.6,5,99,5,True,4
baseline,N/A,9,0.6,5,99,6,True,4
baseline,N/A,9,0.6,5,99,7,True,4
baseline,N/A,9,0.6,5,99,8,True,4
baseline,N/A,9,0.6,5,100,0,True,13
baseline,N/A,9,0.6,5,100,1,True,13
baseline,N/A,9,0.6,5,100,2,True,13
baseline,N/A,9,0.6,5,100,3,True,13
baseline,N/A,9,0.6,5,100,4,True,13
baseline,N/A,9,0.6,5,100,5,True,13
baseline,N/A,9,0.6,5,100,6,True,13
baseline,N/A,9,0.6,5,100,7,True,13
baseline,N/A,9,0.6,5,100,8,True,13
baseline,N/A,9,0.6,5,101,0,True,17
baseline,N/A,9,0.6,5,101,1,True,17
baseline,N/A,9,0.6,5,101,2,True,17
baseline,N/A,9,0.6,5,101,3,True,17
baseline,N/A,9,0.6,5,101,4,True,17
baseline,N/A,9,0.6,5,101,5,True,17
baseline,N/A,9,0.6,5,101,6,True,17
baseline,N/A,9,0.6,5,101,7,True,17
baseline,N/A,9,0.6,5,101,8,True,17
baseline,N/A,9,0.6,5,102,0,True,1
baseline,N/A,9,0.6,5,102,1,True,1
baseline,N/A,9,0.6,5,102,2,True,3
baseline,N/A,9,0.6,5,102,3,True,1
baseline,N/A,9,0.6,5,102,4,True,1
baseline,N/A,9,0.6,5,102,5,True,1
baseline,N/A,9,0.6,5,102,6,True,1
baseline,N/A,9,0.6,5,102,7,True,1
baseline,N/A,9,0.6,5,102,8,True,1
baseline,N/A,9,0.6,5,103,0,True,23
baseline,N/A,9,0.6,5,103,1,True,23
baseline,N/A,9,0.6,5,103,2,True,24
baseline,N/A,9,0.6,5,103,3,True,23
baseline,N/A,9,0.6,5,103,4,True,23
baseline,N/A,9,0.6,5,103,5,True,23
baseline,N/A,9,0.6,5,103,6,True,23
baseline,N/A,9,0.6,5,103,7,True,23
baseline,N/A,9,0.6,5,103,8,True,23
baseline,N/A,9,0.6,5,104,0,True,4
baseline,N/A,9,0.6,5,104,1,True,4
baseline,N/A,9,0.6,5,104,2,True,4
baseline,N/A,9,0.6,5,104,3,True,4
baseline,N/A,9,0.6,5,104,4,True,4
baseline,N/A,9,0.6,5,104,5,True,4
baseline,N/A,9,0.6,5,104,6,True,4
baseline,N/A,9,0.6,5,104,7,True,4
baseline,N/A,9,0.6,5,104,8,True,4
baseline,N/A,9,0.6,5,105,0,True,1
baseline,N/A,9,0.6,5,105,1,True,1
baseline,N/A,9,0.6,5,105,2,True,1
baseline,N/A,9,0.6,5,105,3,True,1
baseline,N/A,9,0.6,5,105,4,True,1
baseline,N/A,9,0.6,5,105,5,True,1
baseline,N/A,9,0.6,5,105,6,True,1
baseline,N/A,9,0.6,5,105,7,True,1
baseline,N/A,9,0.6,5,105,8,True,1
baseline,N/A,9,0.6,5,106,0,True,3
baseline,N/A,9,0.6,5,106,1,True,3
baseline,N/A,9,0.6,5,106,2,True,4
baseline,N/A,9,0.6,5,106,3,True,4
baseline,N/A,9,0.6,5,106,4,True,3
baseline,N/A,9,0.6,5,106,5,True,4
baseline,N/A,9,0.6,5,106,6,True,3
baseline,N/A,9,0.6,5,106,7,True,3
baseline,N/A,9,0.6,5,106,8,True,4
baseline,N/A,9,0.6,5,107,0,True,1
baseline,N/A,9,0.6,5,107,1,True,1
baseline,N/A,9,0.6,5,107,2,True,1
baseline,N/A,9,0.6,5,107,3,True,1
baseline,N/A,9,0.6,5,107,4,True,1
baseline,N/A,9,0.6,5,107,5,True,1
baseline,N/A,9,0.6,5,107,6,True,1
baseline,N/A,9,0.6,5,107,7,True,1
baseline,N/A,9,0.6,5,107,8,True,1
baseline,N/A,9,0.6,5,108,0,True,3
baseline,N/A,9,0.6,5,108,1,True,3
baseline,N/A,9,0.6,5,108,2,True,3
baseline,N/A,9,0.6,5,108,3,True,3
baseline,N/A,9,0.6,5,108,4,True,3
baseline,N/A,9,0.6,5,108,5,True,3
baseline,N/A,9,0.6,5,108,6,True,3
baseline,N/A,9,0.6,5,108,7,True,3
baseline,N/A,9,0.6,5,108,8,True,3
baseline,N/A,9,0.6,5,109,0,False,1
baseline,N/A,9,0.6,5,109,1,False,1
baseline,N/A,9,0.6,5,109,2,False,1
baseline,N/A,9,0.6,5,109,3,False,1
baseline,N/A,9,0.6,5,109,4,False,1
baseline,N/A,9,0.6,5,109,5,False,1
baseline,N/A,9,0.6,5,109,6,False,1
baseline,N/A,9,0.6,5,109,7,False,1
baseline,N/A,9,0.6,5,109,8,False,1
baseline,N/A,9,0.6,5,110,0,False,7
baseline,N/A,9,0.6,5,110,1,False,5
baseline,N/A,9,0.6,5,110,2,False,5
baseline,N/A,9,0.6,5,110,3,False,5
baseline,N/A,9,0.6,5,110,4,False,5
baseline,N/A,9,0.6,5,110,5,False,7
baseline,N/A,9,0.6,5,110,6,False,7
baseline,N/A,9,0.6,5,110,7,False,7
baseline,N/A,9,0.6,5,110,8,False,5
baseline,N/A,9,0.6,5,111,0,True,1
baseline,N/A,9,0.6,5,111,1,True,3
baseline,N/A,9,0.6,5,111,2,True,1
baseline,N/A,9,0.6,5,111,3,True,1
baseline,N/A,9,0.6,5,111,4,True,3
baseline,N/A,9,0.6,5,111,5,True,1
baseline,N/A,9,0.6,5,111,6,True,1
baseline,N/A,9,0.6,5,111,7,True,3
baseline,N/A,9,0.6,5,111,8,True,1
baseline,N/A,9,0.6,5,112,0,True,10
baseline,N/A,9,0.6,5,112,1,True,10
baseline,N/A,9,0.6,5,112,2,True,10
baseline,N/A,9,0.6,5,112,3,True,10
baseline,N/A,9,0.6,5,112,4,True,10
baseline,N/A,9,0.6,5,112,5,True,10
baseline,N/A,9,0.6,5,112,6,True,10
baseline,N/A,9,0.6,5,112,7,True,10
baseline,N/A,9,0.6,5,112,8,True,10
baseline,N/A,9,0.6,5,113,0,True,1
baseline,N/A,9,0.6,5,113,1,True,1
baseline,N/A,9,0.6,5,113,2,True,1
baseline,N/A,9,0.6,5,113,3,True,1
baseline,N/A,9,0.6,5,113,4,True,1
baseline,N/A,9,0.6,5,113,5,True,1
baseline,N/A,9,0.6,5,113,6,True,1
baseline,N/A,9,0.6,5,113,7,True,1
baseline,N/A,9,0.6,5,113,8,True,1
baseline,N/A,9,0.6,5,114,0,True,5
baseline,N/A,9,0.6,5,114,1,True,5
baseline,N/A,9,0.6,5,114,2,True,5
baseline,N/A,9,0.6,5,114,3,True,5
baseline,N/A,9,0.6,5,114,4,True,5
baseline,N/A,9,0.6,5,114,5,True,5
baseline,N/A,9,0.6,5,114,6,True,5
baseline,N/A,9,0.6,5,114,7,True,5
baseline,N/A,9,0.6,5,114,8,True,5
baseline,N/A,9,0.6,5,115,0,True,1
baseline,N/A,9,0.6,5,115,1,True,1
baseline,N/A,9,0.6,5,115,2,True,1
baseline,N/A,9,0.6,5,115,3,True,1
baseline,N/A,9,0.6,5,115,4,True,1
baseline,N/A,9,0.6,5,115,5,True,1
baseline,N/A,9,0.6,5,115,6,True,1
baseline,N/A,9,0.6,5,115,7,True,1
baseline,N/A,9,0.6,5,115,8,True,1
baseline,N/A,9,0.6,5,116,0,True,3
baseline,N/A,9,0.6,5,116,1,True,4
baseline,N/A,9,0.6,5,116,2,True,1
baseline,N/A,9,0.6,5,116,3,True,4
baseline,N/A,9,0.6,5,116,4,True,4
baseline,N/A,9,0.6,5,116,5,True,4
baseline,N/A,9,0.6,5,116,6,True,4
baseline,N/A,9,0.6,5,116,7,True,3
baseline,N/A,9,0.6,5,116,8,True,4
baseline,N/A,9,0.6,5,117,0,True,1
baseline,N/A,9,0.6,5,117,1,True,1
baseline,N/A,9,0.6,5,117,2,True,1
baseline,N/A,9,0.6,5,117,3,True,1
baseline,N/A,9,0.6,5,117,4,True,1
baseline,N/A,9,0.6,5,117,5,True,1
baseline,N/A,9,0.6,5,117,6,True,1
baseline,N/A,9,0.6,5,117,7,True,1
baseline,N/A,9,0.6,5,117,8,True,1
baseline,N/A,9,0.6,5,118,0,True,3
baseline,N/A,9,0.6,5,118,1,True,3
baseline,N/A,9,0.6,5,118,2,True,3
baseline,N/A,9,0.6,5,118,3,True,3
baseline,N/A,9,0.6,5,118,4,True,3
baseline,N/A,9,0.6,5,118,5,True,3
baseline,N/A,9,0.6,5,118,6,True,3
baseline,N/A,9,0.6,5,118,7,True,3
baseline,N/A,9,0.6,5,118,8,True,3
baseline,N/A,9,0.6,5,119,0,True,75
baseline,N/A,9,0.6,5,119,1,True,75
baseline,N/A,9,0.6,5,119,2,True,75
baseline,N/A,9,0.6,5,119,3,True,75
baseline,N/A,9,0.6,5,119,4,True,75
baseline,N/A,9,0.6,5,119,5,True,75
baseline,N/A,9,0.6,5,119,6,True,75
baseline,N/A,9,0.6,5,119,7,True,75
baseline,N/A,9,0.6,5,119,8,True,75
baseline,N/A,9,0.6,5,120,0,True,3
baseline,N/A,9,0.6,5,120,1,True,3
baseline,N/A,9,0.6,5,120,2,True,3
baseline,N/A,9,0.6,5,120,3,True,1
baseline,N/A,9,0.6,5,120,4,True,1
baseline,N/A,9,0.6,5,120,5,True,3
baseline,N/A,9,0.6,5,120,6,True,1
baseline,N/A,9,0.6,5,120,7,True,1
baseline,N/A,9,0.6,5,120,8,True,1
baseline,N/A,9,0.6,5,121,0,True,5
baseline,N/A,9,0.6,5,121,1,True,1
baseline,N/A,9,0.6,5,121,2,True,1
baseline,N/A,9,0.6,5,121,3,True,1
baseline,N/A,9,0.6,5,121,4,True,1
baseline,N/A,9,0.6,5,121,5,True,1
baseline,N/A,9,0.6,5,121,6,True,1
baseline,N/A,9,0.6,5,121,7,True,1
baseline,N/A,9,0.6,5,121,8,True,1
baseline,N/A,9,0.6,5,122,0,True,15
baseline,N/A,9,0.6,5,122,1,True,15
baseline,N/A,9,0.6,5,122,2,True,15
baseline,N/A,9,0.6,5,122,3,True,15
baseline,N/A,9,0.6,5,122,4,True,15
baseline,N/A,9,0.6,5,122,5,True,15
baseline,N/A,9,0.6,5,122,6,True,15
baseline,N/A,9,0.6,5,122,7,True,15
baseline,N/A,9,0.6,5,122,8,True,15
baseline,N/A,9,0.6,5,123,0,True,1
baseline,N/A,9,0.6,5,123,1,True,1
baseline,N/A,9,0.6,5,123,2,True,1
baseline,N/A,9,0.6,5,123,3,True,1
baseline,N/A,9,0.6,5,123,4,True,1
baseline,N/A,9,0.6,5,123,5,True,1
baseline,N/A,9,0.6,5,123,6,True,1
baseline,N/A,9,0.6,5,123,7,True,1
baseline,N/A,9,0.6,5,123,8,True,1
baseline,N/A,9,0.6,5,124,0,True,1
baseline,N/A,9,0.6,5,124,1,True,1
baseline,N/A,9,0.6,5,124,2,True,4
baseline,N/A,9,0.6,5,124,3,True,1
baseline,N/A,9,0.6,5,124,4,True,4
baseline,N/A,9,0.6,5,124,5,True,4
baseline,N/A,9,0.6,5,124,6,True,1
baseline,N/A,9,0.6,5,124,7,True,4
baseline,N/A,9,0.6,5,124,8,True,4
baseline,N/A,9,0.6,5,125,0,True,3
baseline,N/A,9,0.6,5,125,1,True,1
baseline,N/A,9,0.6,5,125,2,True,1
baseline,N/A,9,0.6,5,125,3,True,3
baseline,N/A,9,0.6,5,125,4,True,1
baseline,N/A,9,0.6,5,125,5,True,3
baseline,N/A,9,0.6,5,125,6,True,1
baseline,N/A,9,0.6,5,125,7,True,1
baseline,N/A,9,0.6,5,125,8,True,3
baseline,N/A,9,0.6,5,126,0,True,59
baseline,N/A,9,0.6,5,126,1,True,59
baseline,N/A,9,0.6,5,126,2,True,59
baseline,N/A,9,0.6,5,126,3,True,59
baseline,N/A,9,0.6,5,126,4,True,59
baseline,N/A,9,0.6,5,126,5,True,59
baseline,N/A,9,0.6,5,126,6,True,59
baseline,N/A,9,0.6,5,126,7,True,59
baseline,N/A,9,0.6,5,126,8,True,59
baseline,N/A,9,0.6,5,127,0,True,8
baseline,N/A,9,0.6,5,127,1,True,8
baseline,N/A,9,0.6,5,127,2,True,8
baseline,N/A,9,0.6,5,127,3,True,8
baseline,N/A,9,0.6,5,127,4,True,8
baseline,N/A,9,0.6,5,127,5,True,8
baseline,N/A,9,0.6,5,127,6,True,8
