scenario,which_arm_restricted,num_agents,p,sim_id,agent_id,was_correct,time_to_lock
baseline,N/A,9,0.5,12,1,False,1
baseline,N/A,9,0.5,12,2,False,1
baseline,N/A,9,0.5,12,3,False,1
baseline,N/A,9,0.5,12,4,False,1
baseline,N/A,9,0.5,12,5,False,1
baseline,N/A,9,0.5,12,6,False,1
baseline,N/A,9,0.5,12,7,False,1
baseline,N/A,9,0.5,12,8,False,1
baseline,N/A,9,0.5,13,0,True,25
baseline,N/A,9,0.5,13,1,True,25
baseline,N/A,9,0.5,13,2,True,25
baseline,N/A,9,0.5,13,3,True,25
baseline,N/A,9,0.5,13,4,True,25
baseline,N/A,9,0.5,13,5,True,25
baseline,N/A,9,0.5,13,6,True,25
baseline,N/A,9,0.5,13,7,True,25
baseline,N/A,9,0.5,13,8,True,25
baseline,N/A,9,0.5,14,0,False,4
baseline,N/A,9,0.5,14,1,False,4
baseline,N/A,9,0.5,14,2,False,4
baseline,N/A,9,0.5,14,3,False,4
baseline,N/A,9,0.5,14,4,False,4
baseline,N/A,9,0.5,14,5,False,4
baseline,N/A,9,0.5,14,6,False,4
baseline,N/A,9,0.5,14,7,False,4
baseline,N/A,9,0.5,14,8,False,4
baseline,N/A,9,0.5,15,0,False,1
baseline,N/A,9,0.5,15,1,False,1
baseline,N/A,9,0.5,15,2,False,1
baseline,N/A,9,0.5,15,3,False,1
baseline,N/A,9,0.5,15,4,False,1
baseline,N/A,9,0.5,15,5,False,1
baseline,N/A,9,0.5,15,6,False,1
baseline,N/A,9,0.5,15,7,False,1
baseline,N/A,9,0.5,15,8,False,1
baseline,N/A,9,0.5,16,0,False,1
baseline,N/A,9,0.5,16,1,False,1
baseline,N/A,9,0.5,16,2,False,1
baseline,N/A,9,0.5,16,3,False,1
baseline,N/A,9,0.5,16,4,False,1
baseline,N/A,9,0.5,16,5,False,1
baseline,N/A,9,0.5,16,6,False,1
baseline,N/A,9,0.5,16,7,False,1
baseline,N/A,9,0.5,16,8,False,1
baseline,N/A,9,0.5,17,0,False,3
baseline,N/A,9,0.5,17,1,False,3
baseline,N/A,9,0.5,17,2,False,4
baseline,N/A,9,0.5,17,3,False,3
baseline,N/A,9,0.5,17,4,False,4
baseline,N/A,9,0.5,17,5,False,3
baseline,N/A,9,0.5,17,6,False,3
baseline,N/A,9,0.5,17,7,False,3
baseline,N/A,9,0.5,17,8,False,4
baseline,N/A,9,0.5,18,0,False,1
baseline,N/A,9,0.5,18,1,False,1
baseline,N/A,9,0.5,18,2,False,1
baseline,N/A,9,0.5,18,3,False,1
baseline,N/A,9,0.5,18,4,False,1
baseline,N/A,9,0.5,18,5,False,1
baseline,N/A,9,0.5,18,6,False,1
baseline,N/A,9,0.5,18,7,False,1
baseline,N/A,9,0.5,18,8,False,1
baseline,N/A,9,0.5,19,0,False,3
baseline,N/A,9,0.5,19,1,False,4
baseline,N/A,9,0.5,19,2,False,4
baseline,N/A,9,0.5,19,3,False,4
baseline,N/A,9,0.5,19,4,False,3
baseline,N/A,9,0.5,19,5,False,3
baseline,N/A,9,0.5,19,6,False,4
baseline,N/A,9,0.5,19,7,False,4
baseline,N/A,9,0.5,19,8,False,4
baseline,N/A,9,0.5,20,0,True,4
baseline,N/A,9,0.5,20,1,True,4
baseline,N/A,9,0.5,20,2,True,4
baseline,N/A,9,0.5,20,3,True,4
baseline,N/A,9,0.5,20,4,True,4
baseline,N/A,9,0.5,20,5,True,4
baseline,N/A,9,0.5,20,6,True,4
baseline,N/A,9,0.5,20,7,True,4
baseline,N/A,9,0.5,20,8,True,4
baseline,N/A,9,0.5,21,0,True,3
baseline,N/A,9,0.5,21,1,True,1
baseline,N/A,9,0.5,21,2,True,3
baseline,N/A,9,0.5,21,3,True,3
baseline,N/A,9,0.5,21,4,True,1
baseline,N/A,9,0.5,21,5,True,3
baseline,N/A,9,0.5,21,6,True,3
baseline,N/A,9,0.5,21,7,True,1
baseline,N/A,9,0.5,21,8,True,3
baseline,N/A,9,0.5,22,0,False,13
baseline,N/A,9,0.5,22,1,False,13
baseline,N/A,9,0.5,22,2,False,13
baseline,N/A,9,0.5,22,3,False,13
baseline,N/A,9,0.5,22,4,False,13
baseline,N/A,9,0.5,22,5,False,13
baseline,N/A,9,0.5,22,6,False,13
baseline,N/A,9,0.5,22,7,False,13
baseline,N/A,9,0.5,22,8,False,13
baseline,N/A,9,0.5,23,0,False,4
baseline,N/A,9,0.5,23,1,False,4
baseline,N/A,9,0.5,23,2,False,4
baseline,N/A,9,0.5,23,3,False,4
baseline,N/A,9,0.5,23,4,False,4
baseline,N/A,9,0.5,23,5,False,4
baseline,N/A,9,0.5,23,6,False,4
baseline,N/A,9,0.5,23,7,False,4
baseline,N/A,9,0.5,23,8,False,4
baseline,N/A,9,0.5,24,0,False,1
baseline,N/A,9,0.5,24,1,False,1
baseline,N/A,9,0.5,24,2,False,1
baseline,N/A,9,0.5,24,3,False,1
baseline,N/A,9,0.5,24,4,False,1
baseline,N/A,9,0.5,24,5,False,1
baseline,N/A,9,0.5,24,6,False,1
baseline,N/A,9,0.5,24,7,False,1
baseline,N/A,9,0.5,24,8,False,1
baseline,N/A,9,0.5,25,0,False,1
baseline,N/A,9,0.5,25,1,False,1
baseline,N/A,9,0.5,25,2,False,1
baseline,N/A,9,0.5,25,3,False,1
baseline,N/A,9,0.5,25,4,False,1
baseline,N/A,9,0.5,25,5,False,1
baseline,N/A,9,0.5,25,6,False,1
baseline,N/A,9,0.5,25,7,False,1
baseline,N/A,9,0.5,25,8,False,1
baseline,N/A,9,0.5,26,0,False,3
baseline,N/A,9,0.5,26,1,False,1
baseline,N/A,9,0.5,26,2,False,3
baseline,N/A,9,0.5,26,3,False,3
baseline,N/A,9,0.5,26,4,False,1
baseline,N/A,9,0.5,26,5,False,3
baseline,N/A,9,0.5,26,6,False,1
baseline,N/A,9,0.5,26,7,False,1
baseline,N/A,9,0.5,26,8,False,3
baseline,N/A,9,0.5,27,0,True,1
baseline,N/A,9,0.5,27,1,True,1
baseline,N/A,9,0.5,27,2,True,1
baseline,N/A,9,0.5,27,3,True,1
baseline,N/A,9,0.5,27,4,True,1
baseline,N/A,9,0.5,27,5,True,1
baseline,N/A,9,0.5,27,6,True,1
baseline,N/A,9,0.5,27,7,True,1
baseline,N/A,9,0.5,27,8,True,1
baseline,N/A,9,0.5,28,0,False,91
baseline,N/A,9,0.5,28,1,False,92
baseline,N/A,9,0.5,28,2,False,92
baseline,N/A,9,0.5,28,3,False,92
baseline,N/A,9,0.5,28,4,False,92
baseline,N/A,9,0.5,28,5,False,91
baseline,N/A,9,0.5,28,6,False,91
baseline,N/A,9,0.5,28,7,False,92
baseline,N/A,9,0.5,28,8,False,92
baseline,N/A,9,0.5,29,0,True,11
baseline,N/A,9,0.5,29,1,True,24
baseline,N/A,9,0.5,29,2,True,11
baseline,N/A,9,0.5,29,3,True,24
baseline,N/A,9,0.5,29,4,True,11
baseline,N/A,9,0.5,29,5,True,24
baseline,N/A,9,0.5,29,6,True,11
baseline,N/A,9,0.5,29,7,True,24
baseline,N/A,9,0.5,29,8,True,24
baseline,N/A,9,0.5,30,0,False,3
baseline,N/A,9,0.5,30,1,False,3
baseline,N/A,9,0.5,30,2,False,3
baseline,N/A,9,0.5,30,3,False,3
baseline,N/A,9,0.5,30,4,False,3
baseline,N/A,9,0.5,30,5,False,3
baseline,N/A,9,0.5,30,6,False,3
baseline,N/A,9,0.5,30,7,False,3
baseline,N/A,9,0.5,30,8,False,3
baseline,N/A,9,0.5,31,0,True,1
baseline,N/A,9,0.5,31,1,True,1
baseline,N/A,9,0.5,31,2,True,1
baseline,N/A,9,0.5,31,3,True,1
baseline,N/A,9,0.5,31,4,True,1
baseline,N/A,9,0.5,31,5,True,1
baseline,N/A,9,0.5,31,6,True,1
baseline,N/A,9,0.5,31,7,True,1
baseline,N/A,9,0.5,31,8,True,1
baseline,N/A,9,0.5,32,0,False,3
baseline,N/A,9,0.5,32,1,False,3
baseline,N/A,9,0.5,32,2,False,3
baseline,N/A,9,0.5,32,3,False,3
baseline,N/A,9,0.5,32,4,False,3
baseline,N/A,9,0.5,32,5,False,3
baseline,N/A,9,0.5,32,6,False,3
baseline,N/A,9,0.5,32,7,False,3
baseline,N/A,9,0.5,32,8,False,3
baseline,N/A,9,0.5,33,0,True,1
baseline,N/A,9,0.5,33,1,True,1
baseline,N/A,9,0.5,33,2,True,1
baseline,N/A,9,0.5,33,3,True,1
baseline,N/A,9,0.5,33,4,True,1
baseline,N/A,9,0.5,33,5,True,1
baseline,N/A,9,0.5,33,6,True,1
baseline,N/A,9,0.5,33,7,True,1
baseline,N/A,9,0.5,33,8,True,1
baseline,N/A,9,0.5,34,0,True,1
baseline,N/A,9,0.5,34,1,True,1
baseline,N/A,9,0.5,34,2,True,1
baseline,N/A,9,0.5,34,3,True,1
baseline,N/A,9,0.5,34,4,True,1
baseline,N/A,9,0.5,34,5,True,1
baseline,N/A,9,0.5,34,6,True,1
baseline,N/A,9,0.5,34,7,True,1
baseline,N/A,9,0.5,34,8,True,1
baseline,N/A,9,0.5,35,0,True,1
baseline,N/A,9,0.5,35,1,True,3
baseline,N/A,9,0.5,35,2,True,1
baseline,N/A,9,0.5,35,3,True,1
baseline,N/A,9,0.5,35,4,True,3
baseline,N/A,9,0.5,35,5,True,1
baseline,N/A,9,0.5,35,6,True,1
baseline,N/A,9,0.5,35,7,True,1
baseline,N/A,9,0.5,35,8,True,1
baseline,N/A,9,0.5,36,0,False,95
baseline,N/A,9,0.5,36,1,False,95
baseline,N/A,9,0.5,36,2,False,95
baseline,N/A,9,0.5,36,3,False,95
baseline,N/A,9,0.5,36,4,False,95
baseline,N/A,9,0.5,36,5,False,95
baseline,N/A,9,0.5,36,6,False,95
baseline,N/A,9,0.5,36,7,False,95
baseline,N/A,9,0.5,36,8,False,95
baseline,N/A,9,0.5,37,0,False,1
baseline,N/A,9,0.5,37,1,False,1
baseline,N/A,9,0.5,37,2,False,1
baseline,N/A,9,0.5,37,3,False,1
baseline,N/A,9,0.5,37,4,False,1
baseline,N/A,9,0.5,37,5,False,1
baseline,N/A,9,0.5,37,6,False,1
baseline,N/A,9,0.5,37,7,False,1
baseline,N/A,9,0.5,37,8,False,1
baseline,N/A,9,0.5,38,0,False,1
baseline,N/A,9,0.5,38,1,False,1
baseline,N/A,9,0.5,38,2,False,1
baseline,N/A,9,0.5,38,3,False,1
baseline,N/A,9,0.5,38,4,False,1
baseline,N/A,9,0.5,38,5,False,1
baseline,N/A,9,0.5,38,6,False,1
baseline,N/A,9,0.5,38,7,False,1
baseline,N/A,9,0.5,38,8,False,1
baseline,N/A,9,0.5,39,0,True,5
baseline,N/A,9,0.5,39,1,True,5
baseline,N/A,9,0.5,39,2,True,5
baseline,N/A,9,0.5,39,3,True,5
baseline,N/A,9,0.5,39,4,True,5
baseline,N/A,9,0.5,39,5,True,5
baseline,N/A,9,0.5,39,6,True,5
baseline,N/A,9,0.5,39,7,True,5
baseline,N/A,9,0.5,39,8,True,5
baseline,N/A,9,0.5,40,0,False,4
baseline,N/A,9,0.5,40,1,False,4
baseline,N/A,9,0.5,40,2,False,7
baseline,N/A,9,0.5,40,3,False,7
baseline,N/A,9,0.5,40,4,False,4
baseline,N/A,9,0.5,40,5,False,4
baseline,N/A,9,0.5,40,6,False,7
baseline,N/A,9,0.5,40,7,False,7
baseline,N/A,9,0.5,40,8,False,4
baseline,N/A,9,0.5,41,0,True,1
baseline,N/A,9,0.5,41,1,True,1
baseline,N/A,9,0.5,41,2,True,1
baseline,N/A,9,0.5,41,3,True,1
baseline,N/A,9,0.5,41,4,True,1
baseline,N/A,9,0.5,41,5,True,1
baseline,N/A,9,0.5,41,6,True,1
baseline,N/A,9,0.5,41,7,True,1
baseline,N/A,9,0.5,41,8,True,1
baseline,N/A,9,0.5,42,0,True,1
baseline,N/A,9,0.5,42,1,True,1
baseline,N/A,9,0.5,42,2,True,3
baseline,N/A,9,0.5,42,3,True,3
baseline,N/A,9,0.5,42,4,True,1
baseline,N/A,9,0.5,42,5,True,1
baseline,N/A,9,0.5,42,6,True,3
baseline,N/A,9,0.5,42,7,True,1
baseline,N/A,9,0.5,42,8,True,3
baseline,N/A,9,0.5,43,0,True,1
baseline,N/A,9,0.5,43,1,True,1
baseline,N/A,9,0.5,43,2,True,1
baseline,N/A,9,0.5,43,3,True,1
baseline,N/A,9,0.5,43,4,True,1
baseline,N/A,9,0.5,43,5,True,1
baseline,N/A,9,0.5,43,6,True,1
baseline,N/A,9,0.5,43,7,True,1
baseline,N/A,9,0.5,43,8,True,1
baseline,N/A,9,0.5,44,0,True,1
baseline,N/A,9,0.5,44,1,True,1
baseline,N/A,9,0.5,44,2,True,1
baseline,N/A,9,0.5,44,3,True,1
baseline,N/A,9,0.5,44,4,True,1
baseline,N/A,9,0.5,44,5,True,1
baseline,N/A,9,0.5,44,6,True,1
baseline,N/A,9,0.5,44,7,True,1
baseline,N/A,9,0.5,44,8,True,1
baseline,N/A,9,0.5,45,0,True,1
baseline,N/A,9,0.5,45,1,True,1
baseline,N/A,9,0.5,45,2,True,1
baseline,N/A,9,0.5,45,3,True,1
baseline,N/A,9,0.5,45,4,True,1
baseline,N/A,9,0.5,45,5,True,1
baseline,N/A,9,0.5,45,6,True,1
baseline,N/A,9,0.5,45,7,True,1
baseline,N/A,9,0.5,45,8,True,1
baseline,N/A,9,0.5,46,0,True,35
baseline,N/A,9,0.5,46,1,True,35
baseline,N/A,9,0.5,46,2,True,35
baseline,N/A,9,0.5,46,3,True,35
baseline,N/A,9,0.5,46,4,True,35
baseline,N/A,9,0.5,46,5,True,35
baseline,N/A,9,0.5,46,6,True,35
baseline,N/A,9,0.5,46,7,True,35
baseline,N/A,9,0.5,46,8,True,35
baseline,N/A,9,0.5,47,0,True,1
baseline,N/A,9,0.5,47,1,True,1
baseline,N/A,9,0.5,47,2,True,1
baseline,N/A,9,0.5,47,3,True,1
baseline,N/A,9,0.5,47,4,True,1
baseline,N/A,9,0.5,47,5,True,1
baseline,N/A,9,0.5,47,6,True,1
baseline,N/A,9,0.5,47,7,True,1
baseline,N/A,9,0.5,47,8,True,1
baseline,N/A,9,0.5,48,0,False,3
baseline,N/A,9,0.5,48,1,False,3
baseline,N/A,9,0.5,48,2,False,3
baseline,N/A,9,0.5,48,3,False,3
baseline,N/A,9,0.5,48,4,False,3
baseline,N/A,9,0.5,48,5,False,3
baseline,N/A,9,0.5,48,6,False,3
baseline,N/A,9,0.5,48,7,False,3
baseline,N/A,9,0.5,48,8,False,3
baseline,N/A,9,0.5,49,0,True,1
baseline,N/A,9,0.5,49,1,True,1
baseline,N/A,9,0.5,49,2,True,1
baseline,N/A,9,0.5,49,3,True,1
baseline,N/A,9,0.5,49,4,True,3
baseline,N/A,9,0.5,49,5,True,3
baseline,N/A,9,0.5,49,6,True,1
baseline,N/A,9,0.5,49,7,True,1
baseline,N/A,9,0.5,49,8,True,1
baseline,N/A,9,0.5,50,0,False,1
baseline,N/A,9,0.5,50,1,False,1
baseline,N/A,9,0.5,50,2,False,1
baseline,N/A,9,0.5,50,3,False,1
baseline,N/A,9,0.5,50,4,False,1
baseline,N/A,9,0.5,50,5,False,1
baseline,N/A,9,0.5,50,6,False,1
baseline,N/A,9,0.5,50,7,False,1
baseline,N/A,9,0.5,50,8,False,1
baseline,N/A,9,0.5,51,0,False,3
baseline,N/A,9,0.5,51,1,False,3
baseline,N/A,9,0.5,51,2,False,3
baseline,N/A,9,0.5,51,3,False,1
baseline,N/A,9,0.5,51,4,False,1
baseline,N/A,9,0.5,51,5,False,1
baseline,N/A,9,0.5,51,6,False,3
baseline,N/A,9,0.5,51,7,False,1
baseline,N/A,9,0.5,51,8,False,1
baseline,N/A,9,0.5,52,0,False,1
baseline,N/A,9,0.5,52,1,False,1
baseline,N/A,9,0.5,52,2,False,3
baseline,N/A,9,0.5,52,3,False,4
baseline,N/A,9,0.5,52,4,False,3
baseline,N/A,9,0.5,52,5,False,4
baseline,N/A,9,0.5,52,6,False,4
baseline,N/A,9,0.5,52,7,False,1
baseline,N/A,9,0.5,52,8,False,1
baseline,N/A,9,0.5,53,0,False,1
baseline,N/A,9,0.5,53,1,False,1
baseline,N/A,9,0.5,53,2,False,1
baseline,N/A,9,0.5,53,3,False,1
baseline,N/A,9,0.5,53,4,False,1
baseline,N/A,9,0.5,53,5,False,1
baseline,N/A,9,0.5,53,6,False,1
baseline,N/A,9,0.5,53,7,False,1
baseline,N/A,9,0.5,53,8,False,1
baseline,N/A,9,0.5,54,0,True,5
baseline,N/A,9,0.5,54,1,True,5
baseline,N/A,9,0.5,54,2,True,1
baseline,N/A,9,0.5,54,3,True,1
baseline,N/A,9,0.5,54,4,True,1
baseline,N/A,9,0.5,54,5,True,1
baseline,N/A,9,0.5,54,6,True,1
baseline,N/A,9,0.5,54,7,True,5
baseline,N/A,9,0.5,54,8,True,5
baseline,N/A,9,0.5,55,0,True,8
baseline,N/A,9,0.5,55,1,True,8
baseline,N/A,9,0.5,55,2,True,8
baseline,N/A,9,0.5,55,3,True,8
baseline,N/A,9,0.5,55,4,True,8
baseline,N/A,9,0.5,55,5,True,8
baseline,N/A,9,0.5,55,6,True,8
baseline,N/A,9,0.5,55,7,True,8
baseline,N/A,9,0.5,55,8,True,8
baseline,N/A,9,0.5,56,0,True,1
baseline,N/A,9,0.5,56,1,True,1
baseline,N/A,9,0.5,56,2,True,1
baseline,N/A,9,0.5,56,3,True,1
baseline,N/A,9,0.5,56,4,True,1
baseline,N/A,9,0.5,56,5,True,1
baseline,N/A,9,0.5,56,6,True,1
baseline,N/A,9,0.5,56,7,True,1
baseline,N/A,9,0.5,56,8,True,1
baseline,N/A,9,0.5,57,0,False,4
baseline,N/A,9,0.5,57,1,False,4
baseline,N/A,9,0.5,57,2,False,4
baseline,N/A,9,0.5,57,3,False,4
baseline,N/A,9,0.5,57,4,False,4
baseline,N/A,9,0.5,57,5,False,4
baseline,N/A,9,0.5,57,6,False,4
baseline,N/A,9,0.5,57,7,False,4
baseline,N/A,9,0.5,57,8,False,4
baseline,N/A,9,0.5,58,0,False,1
baseline,N/A,9,0.5,58,1,False,1
baseline,N/A,9,0.5,58,2,False,1
baseline,N/A,9,0.5,58,3,False,1
baseline,N/A,9,0.5,58,4,False,1
baseline,N/A,9,0.5,58,5,False,1
baseline,N/A,9,0.5,58,6,False,1
baseline,N/A,9,0.5,58,7,False,1
baseline,N/A,9,0.5,58,8,False,1
baseline,N/A,9,0.5,59,0,False,1
baseline,N/A,9,0.5,59,1,False,1
baseline,N/A,9,0.5,59,2,False,1
baseline,N/A,9,0.5,59,3,False,1
baseline,N/A,9,0.5,59,4,False,1
baseline,N/A,9,0.5,59,5,False,1
baseline,N/A,9,0.5,59,6,False,1
baseline,N/A,9,0.5,59,7,False,1
baseline,N/A,9,0.5,59,8,False,1
baseline,N/A,9,0.5,60,0,False,1
baseline,N/A,9,0.5,60,1,False,1
baseline,N/A,9,0.5,60,2,False,1
baseline,N/A,9,0.5,60,3,False,1
baseline,N/A,9,0.5,60,4,False,1
baseline,N/A,9,0.5,60,5,False,1
baseline,N/A,9,0.5,60,6,False,1
baseline,N/A,9,0.5,60,7,False,1
baseline,N/A,9,0.5,60,8,False,1
baseline,N/A,9,0.5,61,0,True,1
baseline,N/A,9,0.5,61,1,True,1
baseline,N/A,9,0.5,61,2,True,1
baseline,N/A,9,0.5,61,3,True,1
baseline,N/A,9,0.5,61,4,True,1
baseline,N/A,9,0.5,61,5,True,1
baseline,N/A,9,0.5,61,6,True,1
baseline,N/A,9,0.5,61,7,True,1
baseline,N/A,9,0.5,61,8,True,1
baseline,N/A,9,0.5,62,0,True,66
baseline,N/A,9,0.5,62,1,True,66
baseline,N/A,9,0.5,62,2,True,66
baseline,N/A,9,0.5,62,3,True,66
baseline,N/A,9,0.5,62,4,True,66
baseline,N/A,9,0.5,62,5,True,66
baseline,N/A,9,0.5,62,6,True,66
baseline,N/A,9,0.5,62,7,True,66
baseline,N/A,9,0.5,62,8,True,66
baseline,N/A,9,0.5,63,0,True,9
baseline,N/A,9,0.5,63,1,True,9
baseline,N/A,9,0.5,63,2,True,9
baseline,N/A,9,0.5,63,3,True,9
baseline,N/A,9,0.5,63,4,True,9
baseline,N/A,9,0.5,63,5,True,9
baseline,N/A,9,0.5,63,6,True,9
baseline,N/A,9,0.5,63,7,True,9
baseline,N/A,9,0.5,63,8,True,9
baseline,N/A,9,0.5,64,0,True,1
baseline,N/A,9,0.5,64,1,True,1
baseline,N/A,9,0.5,64,2,True,1
baseline,N/A,9,0.5,64,3,True,1
baseline,N/A,9,0.5,64,4,True,1
baseline,N/A,9,0.5,64,5,True,1
baseline,N/A,9,0.5,64,6,True,1
baseline,N/A,9,0.5,64,7,True,1
baseline,N/A,9,0.5,64,8,True,1
baseline,N/A,9,0.5,65,0,True,1
baseline,N/A,9,0.5,65,1,True,1
baseline,N/A,9,0.5,65,2,True,1
baseline,N/A,9,0.5,65,3,True,1
baseline,N/A,9,0.5,65,4,True,3
baseline,N/A,9,0.5,65,5,True,1
baseline,N/A,9,0.5,65,6,True,1
baseline,N/A,9,0.5,65,7,True,1
baseline,N/A,9,0.5,65,8,True,1
baseline,N/A,9,0.5,66,0,False,1
baseline,N/A,9,0.5,66,1,False,1
baseline,N/A,9,0.5,66,2,False,1
baseline,N/A,9,0.5,66,3,False,1
baseline,N/A,9,0.5,66,4,False,1
baseline,N/A,9,0.5,66,5,False,1
baseline,N/A,9,0.5,66,6,False,1
baseline,N/A,9,0.5,66,7,False,1
baseline,N/A,9,0.5,66,8,False,1
baseline,N/A,9,0.5,67,0,False,1
baseline,N/A,9,0.5,67,1,False,1
baseline,N/A,9,0.5,67,2,False,1
baseline,N/A,9,0.5,67,3,False,1
baseline,N/A,9,0.5,67,4,False,1
baseline,N/A,9,0.5,67,5,False,1
baseline,N/A,9,0.5,67,6,False,1
baseline,N/A,9,0.5,67,7,False,1
baseline,N/A,9,0.5,67,8,False,1
baseline,N/A,9,0.5,68,0,True,3
baseline,N/A,9,0.5,68,1,True,3
baseline,N/A,9,0.5,68,2,True,3
baseline,N/A,9,0.5,68,3,True,3
baseline,N/A,9,0.5,68,4,True,3
baseline,N/A,9,0.5,68,5,True,3
baseline,N/A,9,0.5,68,6,True,3
baseline,N/A,9,0.5,68,7,True,3
baseline,N/A,9,0.5,68,8,True,3
baseline,N/A,9,0.5,69,0,False,1
baseline,N/A,9,0.5,69,1,False,1
baseline,N/A,9,0.5,69,2,False,1
baseline,N/A,9,0.5,69,3,False,1
baseline,N/A,9,0.5,69,4,False,1
baseline,N/A,9,0.5,69,5,False,1
baseline,N/A,9,0.5,69,6,False,1
baseline,N/A,9,0.5,69,7,False,1
baseline,N/A,9,0.5,69,8,False,1
baseline,N/A,9,0.5,70,0,False,1
baseline,N/A,9,0.5,70,1,False,1
baseline,N/A,9,0.5,70,2,False,1
baseline,N/A,9,0.5,70,3,False,1
baseline,N/A,9,0.5,70,4,False,1
baseline,N/A,9,0.5,70,5,False,1
baseline,N/A,9,0.5,70,6,False,1
baseline,N/A,9,0.5,70,7,False,1
baseline,N/A,9,0.5,70,8,False,1
baseline,N/A,9,0.5,71,0,True,1
baseline,N/A,9,0.5,71,1,True,1
baseline,N/A,9,0.5,71,2,True,1
baseline,N/A,9,0.5,71,3,True,1
baseline,N/A,9,0.5,71,4,True,1
baseline,N/A,9,0.5,71,5,True,1
baseline,N/A,9,0.5,71,6,True,1
baseline,N/A,9,0.5,71,7,True,1
baseline,N/A,9,0.5,71,8,True,1
baseline,N/A,9,0.5,72,0,False,3
baseline,N/A,9,0.5,72,1,False,3
baseline,N/A,9,0.5,72,2,False,3
baseline,N/A,9,0.5,72,3,False,3
baseline,N/A,9,0.5,72,4,False,3
baseline,N/A,9,0.5,72,5,False,3
baseline,N/A,9,0.5,72,6,False,3
baseline,N/A,9,0.5,72,7,False,3
baseline,N/A,9,0.5,72,8,False,3
baseline,N/A,9,0.5,73,0,False,12
baseline,N/A,9,0.5,73,1,False,12
baseline,N/A,9,0.5,73,2,False,12
baseline,N/A,9,0.5,73,3,False,12
baseline,N/A,9,0.5,73,4,False,12
baseline,N/A,9,0.5,73,5,False,12
baseline,N/A,9,0.5,73,6,False,12
baseline,N/A,9,0.5,73,7,False,12
baseline,N/A,9,0.5,73,8,False,12
baseline,N/A,9,0.5,74,0,False,1
baseline,N/A,9,0.5,74,1,False,1
baseline,N/A,9,0.5,74,2,False,1
baseline,N/A,9,0.5,74,3,False,1
baseline,N/A,9,0.5,74,4,False,1
baseline,N/A,9,0.5,74,5,False,1
baseline,N/A,9,0.5,74,6,False,1
baseline,N/A,9,0.5,74,7,False,1
baseline,N/A,9,0.5,74,8,False,1
baseline,N/A,9,0.5,75,0,False,5
baseline,N/A,9,0.5,75,1,False,5
baseline,N/A,9,0.5,75,2,False,5
baseline,N/A,9,0.5,75,3,False,5
baseline,N/A,9,0.5,75,4,False,5
baseline,N/A,9,0.5,75,5,False,5
baseline,N/A,9,0.5,75,6,False,5
baseline,N/A,9,0.5,75,7,False,5
baseline,N/A,9,0.5,75,8,False,5
baseline,N/A,9,0.5,76,0,True,1
baseline,N/A,9,0.5,76,1,True,1
baseline,N/A,9,0.5,76,2,True,5
baseline,N/A,9,0.5,76,3,True,5
baseline,N/A,9,0.5,76,4,True,5
baseline,N/A,9,0.5,76,5,True,5
baseline,N/A,9,0.5,76,6,True,5
baseline,N/A,9,0.5,76,7,True,5
baseline,N/A,9,0.5,76,8,True,1
baseline,N/A,9,0.5,77,0,False,12
baseline,N/A,9,0.5,77,1,False,12
baseline,N/A,9,0.5,77,2,False,12
baseline,N/A,9,0.5,77,3,False,12
baseline,N/A,9,0.5,77,4,False,12
baseline,N/A,9,0.5,77,5,False,12
baseline,N/A,9,0.5,77,6,False,12
baseline,N/A,9,0.5,77,7,False,12
baseline,N/A,9,0.5,77,8,False,12
baseline,N/A,9,0.5,78,0,True,5
baseline,N/A,9,0.5,78,1,True,5
baseline,N/A,9,0.5,78,2,True,5
baseline,N/A,9,0.5,78,3,True,5
baseline,N/A,9,0.5,78,4,True,5
baseline,N/A,9,0.5,78,5,True,5
baseline,N/A,9,0.5,78,6,True,5
baseline,N/A,9,0.5,78,7,True,5
baseline,N/A,9,0.5,78,8,True,5
baseline,N/A,9,0.5,79,0,True,1
baseline,N/A,9,0.5,79,1,True,1
baseline,N/A,9,0.5,79,2,True,1
baseline,N/A,9,0.5,79,3,True,1
baseline,N/A,9,0.5,79,4,True,1
baseline,N/A,9,0.5,79,5,True,1
baseline,N/A,9,0.5,79,6,True,1
baseline,N/A,9,0.5,79,7,True,1
baseline,N/A,9,0.5,79,8,True,1
baseline,N/A,9,0.5,80,0,True,1
baseline,N/A,9,0.5,80,1,True,1
baseline,N/A,9,0.5,80,2,True,1
baseline,N/A,9,0.5,80,3,True,1
baseline,N/A,9,0.5,80,4,True,1
baseline,N/A,9,0.5,80,5,True,1
baseline,N/A,9,0.5,80,6,True,1
baseline,N/A,9,0.5,80,7,True,1
baseline,N/A,9,0.5,80,8,True,1
baseline,N/A,9,0.5,81,0,False,7
baseline,N/A,9,0.5,81,1,False,7
baseline,N/A,9,0.5,81,2,False,7
baseline,N/A,9,0.5,81,3,False,7
baseline,N/A,9,0.5,81,4,False,7
baseline,N/A,9,0.5,81,5,False,7
baseline,N/A,9,0.5,81,6,False,7
baseline,N/A,9,0.5,81,7,False,7
baseline,N/A,9,0.5,81,8,False,7
baseline,N/A,9,0.5,82,0,False,13
baseline,N/A,9,0.5,82,1,False,13
baseline,N/A,9,0.5,82,2,False,13
baseline,N/A,9,0.5,82,3,False,13
baseline,N/A,9,0.5,82,4,False,13
