scenario,which_arm_restricted,num_agents,p,epsilon,sim_id,agent_id,was_correct,time_to_lock
baseline,N/A,9,0.6,0.1,27,2,True,48
baseline,N/A,9,0.6,0.1,27,3,True,48
baseline,N/A,9,0.6,0.1,27,4,True,48
baseline,N/A,9,0.6,0.1,27,5,True,48
baseline,N/A,9,0.6,0.1,27,6,True,48
baseline,N/A,9,0.6,0.1,27,7,True,48
baseline,N/A,9,0.6,0.1,27,8,True,48
baseline,N/A,9,0.6,0.1,28,0,True,1
baseline,N/A,9,0.6,0.1,28,1,True,1
baseline,N/A,9,0.6,0.1,28,2,True,1
baseline,N/A,9,0.6,0.1,28,3,True,1
baseline,N/A,9,0.6,0.1,28,4,True,1
baseline,N/A,9,0.6,0.1,28,5,True,1
baseline,N/A,9,0.6,0.1,28,6,True,1
baseline,N/A,9,0.6,0.1,28,7,True,1
baseline,N/A,9,0.6,0.1,28,8,True,1
baseline,N/A,9,0.6,0.1,29,0,True,90
baseline,N/A,9,0.6,0.1,29,1,True,90
baseline,N/A,9,0.6,0.1,29,2,True,90
baseline,N/A,9,0.6,0.1,29,3,True,90
baseline,N/A,9,0.6,0.1,29,4,True,90
baseline,N/A,9,0.6,0.1,29,5,True,90
baseline,N/A,9,0.6,0.1,29,6,True,90
baseline,N/A,9,0.6,0.1,29,7,True,90
baseline,N/A,9,0.6,0.1,29,8,True,90
baseline,N/A,9,0.6,0.1,30,0,True,9
baseline,N/A,9,0.6,0.1,30,1,True,9
baseline,N/A,9,0.6,0.1,30,2,True,9
baseline,N/A,9,0.6,0.1,30,3,True,9
baseline,N/A,9,0.6,0.1,30,4,True,9
baseline,N/A,9,0.6,0.1,30,5,True,9
baseline,N/A,9,0.6,0.1,30,6,True,9
baseline,N/A,9,0.6,0.1,30,7,True,9
baseline,N/A,9,0.6,0.1,30,8,True,9
baseline,N/A,9,0.6,0.1,31,0,True,54
baseline,N/A,9,0.6,0.1,31,1,True,54
baseline,N/A,9,0.6,0.1,31,2,True,54
baseline,N/A,9,0.6,0.1,31,3,True,54
baseline,N/A,9,0.6,0.1,31,4,True,54
baseline,N/A,9,0.6,0.1,31,5,True,54
baseline,N/A,9,0.6,0.1,31,6,True,54
baseline,N/A,9,0.6,0.1,31,7,True,54
baseline,N/A,9,0.6,0.1,31,8,True,54
baseline,N/A,9,0.6,0.1,32,0,True,48
baseline,N/A,9,0.6,0.1,32,1,True,48
baseline,N/A,9,0.6,0.1,32,2,True,48
baseline,N/A,9,0.6,0.1,32,3,True,48
baseline,N/A,9,0.6,0.1,32,4,True,48
baseline,N/A,9,0.6,0.1,32,5,True,48
baseline,N/A,9,0.6,0.1,32,6,True,48
baseline,N/A,9,0.6,0.1,32,7,True,48
baseline,N/A,9,0.6,0.1,32,8,True,48
baseline,N/A,9,0.6,0.1,33,0,True,1
baseline,N/A,9,0.6,0.1,33,1,True,1
baseline,N/A,9,0.6,0.1,33,2,True,1
baseline,N/A,9,0.6,0.1,33,3,True,1
baseline,N/A,9,0.6,0.1,33,4,True,1
baseline,N/A,9,0.6,0.1,33,5,True,1
baseline,N/A,9,0.6,0.1,33,6,True,1
baseline,N/A,9,0.6,0.1,33,7,True,1
baseline,N/A,9,0.6,0.1,33,8,True,1
baseline,N/A,9,0.6,0.1,34,0,True,41
baseline,N/A,9,0.6,0.1,34,1,True,41
baseline,N/A,9,0.6,0.1,34,2,True,41
baseline,N/A,9,0.6,0.1,34,3,True,41
baseline,N/A,9,0.6,0.1,34,4,True,41
baseline,N/A,9,0.6,0.1,34,5,True,41
baseline,N/A,9,0.6,0.1,34,6,True,41
baseline,N/A,9,0.6,0.1,34,7,True,41
baseline,N/A,9,0.6,0.1,34,8,True,41
baseline,N/A,9,0.6,0.1,35,0,True,6
baseline,N/A,9,0.6,0.1,35,1,True,6
baseline,N/A,9,0.6,0.1,35,2,True,6
baseline,N/A,9,0.6,0.1,35,3,True,6
baseline,N/A,9,0.6,0.1,35,4,True,6
baseline,N/A,9,0.6,0.1,35,5,True,6
baseline,N/A,9,0.6,0.1,35,6,True,6
baseline,N/A,9,0.6,0.1,35,7,True,6
baseline,N/A,9,0.6,0.1,35,8,True,6
baseline,N/A,9,0.6,0.1,36,0,True,16
baseline,N/A,9,0.6,0.1,36,1,True,16
baseline,N/A,9,0.6,0.1,36,2,True,16
baseline,N/A,9,0.6,0.1,36,3,True,16
baseline,N/A,9,0.6,0.1,36,4,True,16
baseline,N/A,9,0.6,0.1,36,5,True,16
baseline,N/A,9,0.6,0.1,36,6,True,16
baseline,N/A,9,0.6,0.1,36,7,True,16
baseline,N/A,9,0.6,0.1,36,8,True,16
baseline,N/A,9,0.6,0.1,37,0,True,4
baseline,N/A,9,0.6,0.1,37,1,True,4
baseline,N/A,9,0.6,0.1,37,2,True,4
baseline,N/A,9,0.6,0.1,37,3,True,4
baseline,N/A,9,0.6,0.1,37,4,True,4
baseline,N/A,9,0.6,0.1,37,5,True,4
baseline,N/A,9,0.6,0.1,37,6,True,4
baseline,N/A,9,0.6,0.1,37,7,True,4
baseline,N/A,9,0.6,0.1,37,8,True,4
baseline,N/A,9,0.6,0.1,38,0,True,3
baseline,N/A,9,0.6,0.1,38,1,True,3
baseline,N/A,9,0.6,0.1,38,2,True,3
baseline,N/A,9,0.6,0.1,38,3,True,3
baseline,N/A,9,0.6,0.1,38,4,True,3
baseline,N/A,9,0.6,0.1,38,5,True,3
baseline,N/A,9,0.6,0.1,38,6,True,3
baseline,N/A,9,0.6,0.1,38,7,True,3
baseline,N/A,9,0.6,0.1,38,8,True,3
baseline,N/A,9,0.6,0.1,39,0,True,73
baseline,N/A,9,0.6,0.1,39,1,True,73
baseline,N/A,9,0.6,0.1,39,2,True,73
baseline,N/A,9,0.6,0.1,39,3,True,73
baseline,N/A,9,0.6,0.1,39,4,True,73
baseline,N/A,9,0.6,0.1,39,5,True,73
baseline,N/A,9,0.6,0.1,39,6,True,73
baseline,N/A,9,0.6,0.1,39,7,True,73
baseline,N/A,9,0.6,0.1,39,8,True,73
baseline,N/A,9,0.6,0.1,40,0,True,21
baseline,N/A,9,0.6,0.1,40,1,True,21
baseline,N/A,9,0.6,0.1,40,2,True,21
baseline,N/A,9,0.6,0.1,40,3,True,21
baseline,N/A,9,0.6,0.1,40,4,True,21
baseline,N/A,9,0.6,0.1,40,5,True,21
baseline,N/A,9,0.6,0.1,40,6,True,21
baseline,N/A,9,0.6,0.1,40,7,True,21
baseline,N/A,9,0.6,0.1,40,8,True,21
baseline,N/A,9,0.6,0.1,41,0,True,1
baseline,N/A,9,0.6,0.1,41,1,True,1
baseline,N/A,9,0.6,0.1,41,2,True,1
baseline,N/A,9,0.6,0.1,41,3,True,1
baseline,N/A,9,0.6,0.1,41,4,True,1
baseline,N/A,9,0.6,0.1,41,5,True,1
baseline,N/A,9,0.6,0.1,41,6,True,1
baseline,N/A,9,0.6,0.1,41,7,True,1
baseline,N/A,9,0.6,0.1,41,8,True,1
baseline,N/A,9,0.6,0.1,42,0,True,1
baseline,N/A,9,0.6,0.1,42,1,True,1
baseline,N/A,9,0.6,0.1,42,2,True,1
baseline,N/A,9,0.6,0.1,42,3,True,1
baseline,N/A,9,0.6,0.1,42,4,True,1
baseline,N/A,9,0.6,0.1,42,5,True,1
baseline,N/A,9,0.6,0.1,42,6,True,1
baseline,N/A,9,0.6,0.1,42,7,True,1
baseline,N/A,9,0.6,0.1,42,8,True,1
baseline,N/A,9,0.6,0.1,43,0,True,1
baseline,N/A,9,0.6,0.1,43,1,True,1
baseline,N/A,9,0.6,0.1,43,2,True,1
baseline,N/A,9,0.6,0.1,43,3,True,1
baseline,N/A,9,0.6,0.1,43,4,True,1
baseline,N/A,9,0.6,0.1,43,5,True,1
baseline,N/A,9,0.6,0.1,43,6,True,1
baseline,N/A,9,0.6,0.1,43,7,True,1
baseline,N/A,9,0.6,0.1,43,8,True,1
baseline,N/A,9,0.6,0.1,44,0,True,4
baseline,N/A,9,0.6,0.1,44,1,True,4
baseline,N/A,9,0.6,0.1,44,2,True,4
baseline,N/A,9,0.6,0.1,44,3,True,4
baseline,N/A,9,0.6,0.1,44,4,True,4
baseline,N/A,9,0.6,0.1,44,5,True,4
baseline,N/A,9,0.6,0.1,44,6,True,4
baseline,N/A,9,0.6,0.1,44,7,True,4
baseline,N/A,9,0.6,0.1,44,8,True,4
baseline,N/A,9,0.6,0.1,45,0,True,13
baseline,N/A,9,0.6,0.1,45,1,True,13
baseline,N/A,9,0.6,0.1,45,2,True,13
baseline,N/A,9,0.6,0.1,45,3,True,13
baseline,N/A,9,0.6,0.1,45,4,True,13
baseline,N/A,9,0.6,0.1,45,5,True,13
baseline,N/A,9,0.6,0.1,45,6,True,13
baseline,N/A,9,0.6,0.1,45,7,True,13
baseline,N/A,9,0.6,0.1,45,8,True,13
baseline,N/A,9,0.6,0.1,46,0,True,3
baseline,N/A,9,0.6,0.1,46,1,True,3
baseline,N/A,9,0.6,0.1,46,2,True,3
baseline,N/A,9,0.6,0.1,46,3,True,3
baseline,N/A,9,0.6,0.1,46,4,True,3
baseline,N/A,9,0.6,0.1,46,5,True,3
baseline,N/A,9,0.6,0.1,46,6,True,3
baseline,N/A,9,0.6,0.1,46,7,True,3
baseline,N/A,9,0.6,0.1,46,8,True,3
baseline,N/A,9,0.6,0.1,47,0,True,1
baseline,N/A,9,0.6,0.1,47,1,True,1
baseline,N/A,9,0.6,0.1,47,2,True,1
baseline,N/A,9,0.6,0.1,47,3,True,1
baseline,N/A,9,0.6,0.1,47,4,True,1
baseline,N/A,9,0.6,0.1,47,5,True,1
baseline,N/A,9,0.6,0.1,47,6,True,1
baseline,N/A,9,0.6,0.1,47,7,True,1
baseline,N/A,9,0.6,0.1,47,8,True,1
baseline,N/A,9,0.6,0.1,48,0,True,1
baseline,N/A,9,0.6,0.1,48,1,True,3
baseline,N/A,9,0.6,0.1,48,2,True,1
baseline,N/A,9,0.6,0.1,48,3,True,3
baseline,N/A,9,0.6,0.1,48,4,True,3
baseline,N/A,9,0.6,0.1,48,5,True,1
baseline,N/A,9,0.6,0.1,48,6,True,3
baseline,N/A,9,0.6,0.1,48,7,True,3
baseline,N/A,9,0.6,0.1,48,8,True,3
baseline,N/A,9,0.6,0.1,49,0,True,14
baseline,N/A,9,0.6,0.1,49,1,True,14
baseline,N/A,9,0.6,0.1,49,2,True,14
baseline,N/A,9,0.6,0.1,49,3,True,14
baseline,N/A,9,0.6,0.1,49,4,True,14
baseline,N/A,9,0.6,0.1,49,5,True,14
baseline,N/A,9,0.6,0.1,49,6,True,14
baseline,N/A,9,0.6,0.1,49,7,True,14
baseline,N/A,9,0.6,0.1,49,8,True,14
baseline,N/A,9,0.6,0.1,50,0,True,9
baseline,N/A,9,0.6,0.1,50,1,True,9
baseline,N/A,9,0.6,0.1,50,2,True,9
baseline,N/A,9,0.6,0.1,50,3,True,9
baseline,N/A,9,0.6,0.1,50,4,True,9
baseline,N/A,9,0.6,0.1,50,5,True,9
baseline,N/A,9,0.6,0.1,50,6,True,9
baseline,N/A,9,0.6,0.1,50,7,True,9
baseline,N/A,9,0.6,0.1,50,8,True,9
baseline,N/A,9,0.6,0.1,51,0,True,1
baseline,N/A,9,0.6,0.1,51,1,True,1
baseline,N/A,9,0.6,0.1,51,2,True,1
baseline,N/A,9,0.6,0.1,51,3,True,1
baseline,N/A,9,0.6,0.1,51,4,True,1
baseline,N/A,9,0.6,0.1,51,5,True,1
baseline,N/A,9,0.6,0.1,51,6,True,1
baseline,N/A,9,0.6,0.1,51,7,True,1
baseline,N/A,9,0.6,0.1,51,8,True,1
baseline,N/A,9,0.6,0.1,52,0,True,1
baseline,N/A,9,0.6,0.1,52,1,True,1
baseline,N/A,9,0.6,0.1,52,2,True,1
baseline,N/A,9,0.6,0.1,52,3,True,1
baseline,N/A,9,0.6,0.1,52,4,True,1
baseline,N/A,9,0.6,0.1,52,5,True,1
baseline,N/A,9,0.6,0.1,52,6,True,1
baseline,N/A,9,0.6,0.1,52,7,True,1
baseline,N/A,9,0.6,0.1,52,8,True,1
baseline,N/A,9,0.6,0.1,53,0,True,6
baseline,N/A,9,0.6,0.1,53,1,True,6
baseline,N/A,9,0.6,0.1,53,2,True,6
baseline,N/A,9,0.6,0.1,53,3,True,6
baseline,N/A,9,0.6,0.1,53,4,True,6
baseline,N/A,9,0.6,0.1,53,5,True,6
baseline,N/A,9,0.6,0.1,53,6,True,6
baseline,N/A,9,0.6,0.1,53,7,True,6
baseline,N/A,9,0.6,0.1,53,8,True,6
baseline,N/A,9,0.6,0.1,54,0,True,1
baseline,N/A,9,0.6,0.1,54,1,True,1
baseline,N/A,9,0.6,0.1,54,2,True,1
baseline,N/A,9,0.6,0.1,54,3,True,1
baseline,N/A,9,0.6,0.1,54,4,True,1
baseline,N/A,9,0.6,0.1,54,5,True,1
baseline,N/A,9,0.6,0.1,54,6,True,1
baseline,N/A,9,0.6,0.1,54,7,True,1
baseline,N/A,9,0.6,0.1,54,8,True,1
baseline,N/A,9,0.6,0.1,55,0,True,6
baseline,N/A,9,0.6,0.1,55,1,True,6
baseline,N/A,9,0.6,0.1,55,2,True,6
baseline,N/A,9,0.6,0.1,55,3,True,6
baseline,N/A,9,0.6,0.1,55,4,True,6
baseline,N/A,9,0.6,0.1,55,5,True,6
baseline,N/A,9,0.6,0.1,55,6,True,6
baseline,N/A,9,0.6,0.1,55,7,True,6
baseline,N/A,9,0.6,0.1,55,8,True,6
baseline,N/A,9,0.6,0.1,56,0,True,29
baseline,N/A,9,0.6,0.1,56,1,True,29
baseline,N/A,9,0.6,0.1,56,2,True,29
baseline,N/A,9,0.6,0.1,56,3,True,29
baseline,N/A,9,0.6,0.1,56,4,True,29
baseline,N/A,9,0.6,0.1,56,5,True,29
baseline,N/A,9,0.6,0.1,56,6,True,29
baseline,N/A,9,0.6,0.1,56,7,True,29
baseline,N/A,9,0.6,0.1,56,8,True,29
baseline,N/A,9,0.6,0.1,57,0,True,3
baseline,N/A,9,0.6,0.1,57,1,True,1
baseline,N/A,9,0.6,0.1,57,2,True,3
baseline,N/A,9,0.6,0.1,57,3,True,1
baseline,N/A,9,0.6,0.1,57,4,True,1
baseline,N/A,9,0.6,0.1,57,5,True,1
baseline,N/A,9,0.6,0.1,57,6,True,3
baseline,N/A,9,0.6,0.1,57,7,True,1
baseline,N/A,9,0.6,0.1,57,8,True,3
baseline,N/A,9,0.6,0.1,58,0,True,86
baseline,N/A,9,0.6,0.1,58,1,True,86
baseline,N/A,9,0.6,0.1,58,2,True,86
baseline,N/A,9,0.6,0.1,58,3,True,86
baseline,N/A,9,0.6,0.1,58,4,True,86
baseline,N/A,9,0.6,0.1,58,5,True,86
baseline,N/A,9,0.6,0.1,58,6,True,86
baseline,N/A,9,0.6,0.1,58,7,True,86
baseline,N/A,9,0.6,0.1,58,8,True,86
baseline,N/A,9,0.6,0.1,59,0,True,1
baseline,N/A,9,0.6,0.1,59,1,True,1
baseline,N/A,9,0.6,0.1,59,2,True,1
baseline,N/A,9,0.6,0.1,59,3,True,1
baseline,N/A,9,0.6,0.1,59,4,True,1
baseline,N/A,9,0.6,0.1,59,5,True,1
baseline,N/A,9,0.6,0.1,59,6,True,1
baseline,N/A,9,0.6,0.1,59,7,True,1
baseline,N/A,9,0.6,0.1,59,8,True,1
baseline,N/A,9,0.6,0.1,60,0,True,1
baseline,N/A,9,0.6,0.1,60,1,True,1
baseline,N/A,9,0.6,0.1,60,2,True,1
baseline,N/A,9,0.6,0.1,60,3,True,1
baseline,N/A,9,0.6,0.1,60,4,True,1
baseline,N/A,9,0.6,0.1,60,5,True,1
baseline,N/A,9,0.6,0.1,60,6,True,1
baseline,N/A,9,0.6,0.1,60,7,True,1
baseline,N/A,9,0.6,0.1,60,8,True,1
baseline,N/A,9,0.6,0.1,61,0,True,36
baseline,N/A,9,0.6,0.1,61,1,True,36
baseline,N/A,9,0.6,0.1,61,2,True,36
baseline,N/A,9,0.6,0.1,61,3,True,36
baseline,N/A,9,0.6,0.1,61,4,True,36
baseline,N/A,9,0.6,0.1,61,5,True,36
baseline,N/A,9,0.6,0.1,61,6,True,36
baseline,N/A,9,0.6,0.1,61,7,True,36
baseline,N/A,9,0.6,0.1,61,8,True,36
baseline,N/A,9,0.6,0.1,62,0,True,37
baseline,N/A,9,0.6,0.1,62,1,True,37
baseline,N/A,9,0.6,0.1,62,2,True,37
baseline,N/A,9,0.6,0.1,62,3,True,37
baseline,N/A,9,0.6,0.1,62,4,True,37
baseline,N/A,9,0.6,0.1,62,5,True,37
baseline,N/A,9,0.6,0.1,62,6,True,37
baseline,N/A,9,0.6,0.1,62,7,True,37
baseline,N/A,9,0.6,0.1,62,8,True,37
baseline,N/A,9,0.6,0.1,63,0,True,44
baseline,N/A,9,0.6,0.1,63,1,True,44
baseline,N/A,9,0.6,0.1,63,2,True,44
baseline,N/A,9,0.6,0.1,63,3,True,44
baseline,N/A,9,0.6,0.1,63,4,True,44
baseline,N/A,9,0.6,0.1,63,5,True,44
baseline,N/A,9,0.6,0.1,63,6,True,44
baseline,N/A,9,0.6,0.1,63,7,True,44
baseline,N/A,9,0.6,0.1,63,8,True,44
baseline,N/A,9,0.6,0.1,64,0,True,1
baseline,N/A,9,0.6,0.1,64,1,True,1
baseline,N/A,9,0.6,0.1,64,2,True,1
baseline,N/A,9,0.6,0.1,64,3,True,1
baseline,N/A,9,0.6,0.1,64,4,True,1
baseline,N/A,9,0.6,0.1,64,5,True,1
baseline,N/A,9,0.6,0.1,64,6,True,1
baseline,N/A,9,0.6,0.1,64,7,True,1
baseline,N/A,9,0.6,0.1,64,8,True,1
baseline,N/A,9,0.6,0.1,65,0,True,17
baseline,N/A,9,0.6,0.1,65,1,True,17
baseline,N/A,9,0.6,0.1,65,2,True,24
baseline,N/A,9,0.6,0.1,65,3,True,17
baseline,N/A,9,0.6,0.1,65,4,True,24
baseline,N/A,9,0.6,0.1,65,5,True,17
baseline,N/A,9,0.6,0.1,65,6,True,18
baseline,N/A,9,0.6,0.1,65,7,True,17
baseline,N/A,9,0.6,0.1,65,8,True,24
baseline,N/A,9,0.6,0.1,66,0,True,1
baseline,N/A,9,0.6,0.1,66,1,True,1
baseline,N/A,9,0.6,0.1,66,2,True,1
baseline,N/A,9,0.6,0.1,66,3,True,1
baseline,N/A,9,0.6,0.1,66,4,True,1
baseline,N/A,9,0.6,0.1,66,5,True,1
baseline,N/A,9,0.6,0.1,66,6,True,1
baseline,N/A,9,0.6,0.1,66,7,True,1
baseline,N/A,9,0.6,0.1,66,8,True,1
baseline,N/A,9,0.6,0.1,67,0,True,7
baseline,N/A,9,0.6,0.1,67,1,True,7
baseline,N/A,9,0.6,0.1,67,2,True,7
baseline,N/A,9,0.6,0.1,67,3,True,7
baseline,N/A,9,0.6,0.1,67,4,True,7
baseline,N/A,9,0.6,0.1,67,5,True,7
baseline,N/A,9,0.6,0.1,67,6,True,7
baseline,N/A,9,0.6,0.1,67,7,True,7
baseline,N/A,9,0.6,0.1,67,8,True,7
baseline,N/A,9,0.6,0.1,68,0,True,1
baseline,N/A,9,0.6,0.1,68,1,True,1
baseline,N/A,9,0.6,0.1,68,2,True,1
baseline,N/A,9,0.6,0.1,68,3,True,1
baseline,N/A,9,0.6,0.1,68,4,True,1
baseline,N/A,9,0.6,0.1,68,5,True,1
baseline,N/A,9,0.6,0.1,68,6,True,1
baseline,N/A,9,0.6,0.1,68,7,True,1
baseline,N/A,9,0.6,0.1,68,8,True,1
baseline,N/A,9,0.6,0.1,69,0,True,23
baseline,N/A,9,0.6,0.1,69,1,True,23
baseline,N/A,9,0.6,0.1,69,2,True,23
baseline,N/A,9,0.6,0.1,69,3,True,23
baseline,N/A,9,0.6,0.1,69,4,True,23
baseline,N/A,9,0.6,0.1,69,5,True,23
baseline,N/A,9,0.6,0.1,69,6,True,23
baseline,N/A,9,0.6,0.1,69,7,True,23
baseline,N/A,9,0.6,0.1,69,8,True,23
baseline,N/A,9,0.6,0.1,70,0,True,9
baseline,N/A,9,0.6,0.1,70,1,True,9
baseline,N/A,9,0.6,0.1,70,2,True,9
baseline,N/A,9,0.6,0.1,70,3,True,9
baseline,N/A,9,0.6,0.1,70,4,True,9
baseline,N/A,9,0.6,0.1,70,5,True,9
baseline,N/A,9,0.6,0.1,70,6,True,9
baseline,N/A,9,0.6,0.1,70,7,True,9
baseline,N/A,9,0.6,0.1,70,8,True,9
baseline,N/A,9,0.6,0.1,71,0,True,54
baseline,N/A,9,0.6,0.1,71,1,True,54
baseline,N/A,9,0.6,0.1,71,2,True,54
baseline,N/A,9,0.6,0.1,71,3,True,54
baseline,N/A,9,0.6,0.1,71,4,True,54
baseline,N/A,9,0.6,0.1,71,5,True,54
baseline,N/A,9,0.6,0.1,71,6,True,54
baseline,N/A,9,0.6,0.1,71,7,True,54
baseline,N/A,9,0.6,0.1,71,8,True,54
baseline,N/A,9,0.6,0.1,72,0,True,12
baseline,N/A,9,0.6,0.1,72,1,True,12
baseline,N/A,9,0.6,0.1,72,2,True,12
baseline,N/A,9,0.6,0.1,72,3,True,11
baseline,N/A,9,0.6,0.1,72,4,True,12
baseline,N/A,9,0.6,0.1,72,5,True,12
baseline,N/A,9,0.6,0.1,72,6,True,12
baseline,N/A,9,0.6,0.1,72,7,True,12
baseline,N/A,9,0.6,0.1,72,8,True,11
baseline,N/A,9,0.6,0.1,73,0,True,15
baseline,N/A,9,0.6,0.1,73,1,True,15
baseline,N/A,9,0.6,0.1,73,2,True,15
baseline,N/A,9,0.6,0.1,73,3,True,15
baseline,N/A,9,0.6,0.1,73,4,True,15
baseline,N/A,9,0.6,0.1,73,5,True,15
baseline,N/A,9,0.6,0.1,73,6,True,15
baseline,N/A,9,0.6,0.1,73,7,True,15
baseline,N/A,9,0.6,0.1,73,8,True,15
baseline,N/A,9,0.6,0.1,74,0,True,51
baseline,N/A,9,0.6,0.1,74,1,True,51
baseline,N/A,9,0.6,0.1,74,2,True,51
baseline,N/A,9,0.6,0.1,74,3,True,51
baseline,N/A,9,0.6,0.1,74,4,True,51
baseline,N/A,9,0.6,0.1,74,5,True,51
baseline,N/A,9,0.6,0.1,74,6,True,51
baseline,N/A,9,0.6,0.1,74,7,True,51
baseline,N/A,9,0.6,0.1,74,8,True,51
baseline,N/A,9,0.6,0.1,75,0,True,57
baseline,N/A,9,0.6,0.1,75,1,True,57
baseline,N/A,9,0.6,0.1,75,2,True,57
baseline,N/A,9,0.6,0.1,75,3,True,57
baseline,N/A,9,0.6,0.1,75,4,True,57
baseline,N/A,9,0.6,0.1,75,5,True,57
baseline,N/A,9,0.6,0.1,75,6,True,57
baseline,N/A,9,0.6,0.1,75,7,True,57
baseline,N/A,9,0.6,0.1,75,8,True,57
baseline,N/A,9,0.6,0.1,76,0,True,4
baseline,N/A,9,0.6,0.1,76,1,True,4
baseline,N/A,9,0.6,0.1,76,2,True,4
baseline,N/A,9,0.6,0.1,76,3,True,4
baseline,N/A,9,0.6,0.1,76,4,True,4
baseline,N/A,9,0.6,0.1,76,5,True,4
baseline,N/A,9,0.6,0.1,76,6,True,4
baseline,N/A,9,0.6,0.1,76,7,True,4
baseline,N/A,9,0.6,0.1,76,8,True,4
baseline,N/A,9,0.6,0.1,77,0,True,4
baseline,N/A,9,0.6,0.1,77,1,True,3
baseline,N/A,9,0.6,0.1,77,2,True,4
baseline,N/A,9,0.6,0.1,77,3,True,4
baseline,N/A,9,0.6,0.1,77,4,True,3
baseline,N/A,9,0.6,0.1,77,5,True,3
baseline,N/A,9,0.6,0.1,77,6,True,3
baseline,N/A,9,0.6,0.1,77,7,True,3
baseline,N/A,9,0.6,0.1,77,8,True,4
baseline,N/A,9,0.6,0.1,78,0,True,23
baseline,N/A,9,0.6,0.1,78,1,True,23
baseline,N/A,9,0.6,0.1,78,2,True,23
baseline,N/A,9,0.6,0.1,78,3,True,23
baseline,N/A,9,0.6,0.1,78,4,True,23
baseline,N/A,9,0.6,0.1,78,5,True,23
baseline,N/A,9,0.6,0.1,78,6,True,23
baseline,N/A,9,0.6,0.1,78,7,True,23
baseline,N/A,9,0.6,0.1,78,8,True,23
baseline,N/A,9,0.6,0.1,79,0,True,1
baseline,N/A,9,0.6,0.1,79,1,True,1
baseline,N/A,9,0.6,0.1,79,2,True,1
baseline,N/A,9,0.6,0.1,79,3,True,1
baseline,N/A,9,0.6,0.1,79,4,True,1
baseline,N/A,9,0.6,0.1,79,5,True,1
baseline,N/A,9,0.6,0.1,79,6,True,1
baseline,N/A,9,0.6,0.1,79,7,True,1
baseline,N/A,9,0.6,0.1,79,8,True,1
baseline,N/A,9,0.6,0.1,80,0,True,1
baseline,N/A,9,0.6,0.1,80,1,True,1
baseline,N/A,9,0.6,0.1,80,2,True,1
baseline,N/A,9,0.6,0.1,80,3,True,1
baseline,N/A,9,0.6,0.1,80,4,True,1
baseline,N/A,9,0.6,0.1,80,5,True,1
baseline,N/A,9,0.6,0.1,80,6,True,1
baseline,N/A,9,0.6,0.1,80,7,True,1
baseline,N/A,9,0.6,0.1,80,8,True,1
baseline,N/A,9,0.6,0.1,81,0,True,13
baseline,N/A,9,0.6,0.1,81,1,True,13
baseline,N/A,9,0.6,0.1,81,2,True,13
baseline,N/A,9,0.6,0.1,81,3,True,13
baseline,N/A,9,0.6,0.1,81,4,True,13
baseline,N/A,9,0.6,0.1,81,5,True,13
baseline,N/A,9,0.6,0.1,81,6,True,13
baseline,N/A,9,0.6,0.1,81,7,True,13
baseline,N/A,9,0.6,0.1,81,8,True,13
baseline,N/A,9,0.6,0.1,82,0,True,1
baseline,N/A,9,0.6,0.1,82,1,True,1
baseline,N/A,9,0.6,0.1,82,2,True,1
baseline,N/A,9,0.6,0.1,82,3,True,1
baseline,N/A,9,0.6,0.1,82,4,True,1
baseline,N/A,9,0.6,0.1,82,5,True,1
baseline,N/A,9,0.6,0.1,82,6,True,1
baseline,N/A,9,0.6,0.1,82,7,True,1
baseline,N/A,9,0.6,0.1,82,8,True,1
baseline,N/A,9,0.6,0.1,83,0,True,26
baseline,N/A,9,0.6,0.1,83,1,True,26
baseline,N/A,9,0.6,0.1,83,2,True,26
baseline,N/A,9,0.6,0.1,83,3,True,26
baseline,N/A,9,0.6,0.1,83,4,True,26
baseline,N/A,9,0.6,0.1,83,5,True,26
baseline,N/A,9,0.6,0.1,83,6,True,26
baseline,N/A,9,0.6,0.1,83,7,True,26
baseline,N/A,9,0.6,0.1,83,8,True,26
baseline,N/A,9,0.6,0.1,84,0,True,5
baseline,N/A,9,0.6,0.1,84,1,True,5
baseline,N/A,9,0.6,0.1,84,2,True,5
baseline,N/A,9,0.6,0.1,84,3,True,6
baseline,N/A,9,0.6,0.1,84,4,True,5
baseline,N/A,9,0.6,0.1,84,5,True,6
baseline,N/A,9,0.6,0.1,84,6,True,5
baseline,N/A,9,0.6,0.1,84,7,True,6
baseline,N/A,9,0.6,0.1,84,8,True,6
baseline,N/A,9,0.6,0.1,85,0,True,15
baseline,N/A,9,0.6,0.1,85,1,True,15
baseline,N/A,9,0.6,0.1,85,2,True,15
baseline,N/A,9,0.6,0.1,85,3,True,15
baseline,N/A,9,0.6,0.1,85,4,True,15
baseline,N/A,9,0.6,0.1,85,5,True,15
baseline,N/A,9,0.6,0.1,85,6,True,15
baseline,N/A,9,0.6,0.1,85,7,True,15
baseline,N/A,9,0.6,0.1,85,8,True,15
baseline,N/A,9,0.6,0.1,86,0,True,30
baseline,N/A,9,0.6,0.1,86,1,True,30
baseline,N/A,9,0.6,0.1,86,2,True,30
baseline,N/A,9,0.6,0.1,86,3,True,30
baseline,N/A,9,0.6,0.1,86,4,True,30
baseline,N/A,9,0.6,0.1,86,5,True,30
baseline,N/A,9,0.6,0.1,86,6,True,30
